ID,QUEUE_ID,CU,CPU_USAGE,MEM_USAGE,LAUNCHING_JOB_NUMS,RUNNING_JOB_NUMS,SUCCEED_JOB_NUMS,CANCELLED_JOB_NUMS,FAILED_JOB_NUMS,DOTTING_TIME,DISK_USAGE,QUEUE_TYPE_general,QUEUE_TYPE_spark,QUEUE_TYPE_sql
67,85153,64,77,38,0,1,1,0,2,2021-09-25 20:46:00,20,1,0,0
67,85153,64,79,39,0,0,0,0,0,2021-09-25 20:51:00,20,1,0,0
67,85153,64,10,29,0,1,3,0,2,2021-09-25 20:56:00,20,1,0,0
67,85153,64,63,43,0,0,0,0,0,2021-09-25 21:01:00,20,1,0,0
67,85153,64,70,62,0,0,0,0,0,2021-09-25 21:06:00,20,1,0,0
68,2,16,4,51,0,0,0,0,0,2020-08-27 20:35:00,26,0,0,1
68,2,16,3,50,0,0,0,0,0,2020-08-27 20:40:00,26,0,0,1
68,2,16,5,51,0,0,0,0,0,2020-08-27 20:45:00,26,0,0,1
68,2,16,3,50,0,0,0,0,0,2020-08-27 20:50:00,26,0,0,1
68,2,16,2,50,0,0,0,0,0,2020-08-27 20:55:00,26,0,0,1
69,85153,64,21,79,0,1,1,0,1,2021-10-07 21:20:00,20,1,0,0
69,85153,64,71,35,0,0,0,0,0,2021-10-07 21:25:00,20,1,0,0
69,85153,64,71,37,0,0,0,0,0,2021-10-07 21:30:00,20,1,0,0
69,85153,64,44,32,0,1,2,0,0,2021-10-07 21:35:00,20,1,0,0
69,85153,64,18,35,0,0,0,0,0,2021-10-07 21:40:00,20,1,0,0
70,297,16,46,61,0,5,4,0,0,2022-01-11 22:08:00,9,0,0,1
70,297,16,48,67,0,5,1,0,2,2022-01-11 22:13:00,9,0,0,1
70,297,16,14,63,0,6,1,0,2,2022-01-11 22:18:00,9,0,0,1
70,297,16,34,62,0,3,5,0,1,2022-01-11 22:23:00,9,0,0,1
70,297,16,14,37,0,4,4,0,0,2022-01-11 22:28:00,9,0,0,1
71,297,16,2,67,0,5,4,0,0,2020-08-30 11:55:00,9,0,0,1
71,297,16,2,67,0,2,4,0,0,2020-08-30 12:00:00,9,0,0,1
71,297,16,80,88,0,6,3,0,0,2020-08-30 12:05:00,9,0,0,1
71,297,16,85,95,0,2,8,0,0,2020-08-30 12:10:00,9,0,0,1
71,297,16,59,88,0,4,4,0,0,2020-08-30 12:15:00,9,0,0,1
72,81221,16,3,19,2,4,23,0,1,2020-09-11 01:20:00,26,1,0,0
72,81221,16,2,19,2,3,5,0,0,2020-09-11 01:25:00,26,1,0,0
72,81221,16,4,19,2,9,5,0,1,2020-09-11 01:30:00,26,1,0,0
72,81221,16,3,19,2,1,11,0,0,2020-09-11 01:35:00,26,1,0,0
72,81221,16,2,19,2,48,69,0,1,2020-09-11 01:40:00,26,1,0,0
73,2,16,4,65,0,0,0,0,0,2020-09-17 11:47:00,26,0,0,1
73,2,16,4,65,0,0,0,0,0,2020-09-17 11:52:00,26,0,0,1
73,2,16,6,65,0,0,0,0,0,2020-09-17 11:57:00,26,0,0,1
73,2,16,2,65,0,0,0,0,0,2020-09-17 12:02:00,26,0,0,1
73,2,16,3,65,0,0,0,0,0,2020-09-17 12:07:00,26,0,0,1
74,85153,64,3,16,0,1,5,0,1,2021-06-19 15:38:00,20,1,0,0
74,85153,64,8,15,0,5,5,0,0,2021-06-19 15:43:00,20,1,0,0
74,85153,64,19,16,0,1,4,0,0,2021-06-19 15:48:00,20,1,0,0
74,85153,64,39,22,0,1,2,0,0,2021-06-19 15:53:00,20,1,0,0
74,85153,64,18,16,40,1,4,0,1,2021-06-19 15:58:00,20,1,0,0
75,36,16,13,92,0,0,10,0,0,2020-06-18 15:58:00,20,1,0,0
75,36,16,21,92,0,0,10,0,0,2020-06-18 16:03:00,20,1,0,0
75,36,16,30,92,0,0,10,0,0,2020-06-18 16:08:00,20,1,0,0
75,36,16,41,93,0,0,10,0,0,2020-06-18 16:13:00,20,1,0,0
75,36,16,9,92,0,0,10,0,0,2020-06-18 16:18:00,20,1,0,0
76,26,1024,0,19,0,0,0,0,0,2020-07-08 18:47:00,20,0,0,1
76,26,1024,0,19,0,0,0,0,0,2020-07-08 18:52:00,20,0,0,1
76,26,1024,0,19,0,0,0,0,0,2020-07-08 18:57:00,20,0,0,1
76,26,1024,0,19,0,0,0,0,0,2020-07-08 19:02:00,20,0,0,1
76,26,1024,0,19,0,0,0,0,0,2020-07-08 19:07:00,20,0,0,1
77,297,16,84,66,0,4,6,0,0,2022-12-15 08:10:00,9,0,0,1
77,297,16,47,66,0,7,4,0,1,2022-12-15 08:15:00,9,0,0,1
77,297,16,34,57,0,6,3,0,0,2022-12-15 08:20:00,9,0,0,1
77,297,16,28,58,0,5,8,0,1,2022-12-15 08:25:00,9,0,0,1
77,297,16,2,56,0,7,0,0,0,2022-12-15 08:30:00,9,0,0,1
78,297,16,1,56,0,3,34,0,0,2020-10-07 06:34:00,9,0,0,1
78,297,16,17,54,0,3,8,0,1,2020-10-07 06:39:00,9,0,0,1
78,297,16,2,49,0,5,33,0,0,2020-10-07 06:44:00,9,0,0,1
78,297,16,2,48,0,5,4,0,2,2020-10-07 06:49:00,9,0,0,1
78,297,16,2,48,0,4,5,0,2,2020-10-07 06:54:00,9,0,0,1
79,293,960,0,2,0,1,0,0,0,2020-09-03 10:46:00,26,0,0,1
79,293,960,0,2,0,1,0,1,0,2020-09-03 10:51:00,26,0,0,1
79,293,960,0,2,0,1,3,0,0,2020-09-03 10:56:00,26,0,0,1
79,293,960,0,2,0,1,10,0,0,2020-09-03 11:01:00,26,0,0,1
79,293,960,0,2,0,1,7,0,0,2020-09-03 11:06:00,26,0,0,1
80,85153,64,12,18,0,3,5,0,0,2020-09-24 19:58:00,20,1,0,0
80,85153,64,13,19,0,1,3,0,0,2020-09-24 20:03:00,20,1,0,0
80,85153,64,8,20,0,1,3,0,0,2020-09-24 20:08:00,20,1,0,0
80,85153,64,11,20,1,1,1,0,1,2020-09-24 20:13:00,20,1,0,0
80,85153,64,6,28,0,0,0,0,0,2020-09-24 20:18:00,20,1,0,0
81,297,16,30,58,0,7,3,0,0,2023-01-16 00:28:00,9,0,0,1
81,297,16,1,57,0,6,7,0,1,2023-01-16 00:33:00,9,0,0,1
81,297,16,1,52,0,3,6,0,0,2023-01-16 00:38:00,9,0,0,1
81,297,16,5,48,0,6,3,0,0,2023-01-16 00:43:00,9,0,0,1
81,297,16,8,47,0,7,2,0,0,2023-01-16 00:48:00,9,0,0,1
82,4,16,8,76,0,0,0,0,0,2020-08-24 09:10:00,20,1,0,0
82,4,16,2,76,0,0,0,0,0,2020-08-24 09:15:00,20,1,0,0
82,4,16,2,76,0,0,0,0,0,2020-08-24 09:20:00,20,1,0,0
82,4,16,3,76,0,0,0,0,0,2020-08-24 09:25:00,20,1,0,0
82,4,16,2,76,0,0,0,0,0,2020-08-24 09:30:00,20,1,0,0
83,297,16,88,67,0,5,3,0,0,2021-08-12 17:08:00,9,0,0,1
83,297,16,57,68,0,4,5,0,0,2021-08-12 17:13:00,9,0,0,1
83,297,16,2,62,0,3,4,0,0,2021-08-12 17:18:00,9,0,0,1
83,297,16,75,61,0,4,4,0,0,2021-08-12 17:23:00,9,0,0,1
83,297,16,9,61,0,3,5,0,0,2021-08-12 17:28:00,9,0,0,1
84,297,16,2,49,0,6,3,0,0,2022-07-28 12:50:00,9,0,0,1
84,297,16,2,41,0,6,2,0,1,2022-07-28 12:55:00,9,0,0,1
84,297,16,18,44,0,7,3,0,1,2022-07-28 13:00:00,9,0,0,1
84,297,16,85,70,0,7,0,0,2,2022-07-28 13:05:00,9,0,0,1
84,297,16,72,69,0,8,2,0,1,2022-07-28 13:10:00,9,0,0,1
85,297,16,100,56,0,48,0,0,4,2023-01-30 11:34:00,9,0,0,1
85,297,16,100,56,0,48,0,0,7,2023-01-30 11:39:00,9,0,0,1
85,297,16,100,56,0,48,0,0,6,2023-01-30 11:44:00,9,0,0,1
85,297,16,93,55,0,24,1,0,31,2023-01-30 11:49:00,9,0,0,1
85,297,16,88,51,0,8,2,0,0,2023-01-30 11:54:00,9,0,0,1
86,297,16,61,74,0,7,2,0,1,2023-08-04 09:25:00,9,0,0,1
86,297,16,1,72,0,6,1,0,2,2023-08-04 09:30:00,9,0,0,1
86,297,16,7,56,0,5,2,0,1,2023-08-04 09:35:00,9,0,0,1
86,297,16,18,52,0,4,2,0,2,2023-08-04 09:40:00,9,0,0,1
86,297,16,6,52,0,5,2,0,2,2023-08-04 09:45:00,9,0,0,1
87,297,16,2,45,0,8,1,0,0,2023-09-27 01:52:00,9,0,0,1
87,297,16,7,37,0,9,3,0,0,2023-09-27 01:57:00,9,0,0,1
87,297,16,68,61,0,9,2,0,0,2023-09-27 02:02:00,9,0,0,1
87,297,16,37,69,0,5,3,0,3,2023-09-27 02:07:00,9,0,0,1
87,297,16,36,61,0,8,7,0,1,2023-09-27 02:12:00,9,0,0,1
88,2,16,5,53,0,0,0,0,0,2020-09-13 17:05:00,26,0,0,1
88,2,16,2,53,0,0,0,0,0,2020-09-13 17:10:00,26,0,0,1
88,2,16,4,53,0,0,0,0,0,2020-09-13 17:15:00,26,0,0,1
88,2,16,4,53,0,0,0,0,0,2020-09-13 17:20:00,26,0,0,1
88,2,16,2,53,0,0,0,0,0,2020-09-13 17:25:00,26,0,0,1
89,297,16,54,70,0,7,7,0,0,2022-08-18 14:32:00,9,0,0,1
89,297,16,4,64,0,4,5,0,0,2022-08-18 14:37:00,9,0,0,1
89,297,16,1,64,0,6,2,0,0,2022-08-18 14:42:00,9,0,0,1
89,297,16,2,63,0,5,4,0,0,2022-08-18 14:47:00,9,0,0,1
89,297,16,3,56,0,8,0,0,0,2022-08-18 14:52:00,9,0,0,1
90,287,16,53,71,0,1,1,0,0,2020-08-17 20:04:00,29,0,0,1
90,287,16,49,72,0,1,1,0,0,2020-08-17 20:09:00,29,0,0,1
90,287,16,51,75,0,1,0,0,0,2020-08-17 20:14:00,29,0,0,1
90,287,16,60,74,0,1,0,0,0,2020-08-17 20:19:00,29,0,0,1
90,287,16,65,74,0,1,0,0,0,2020-08-17 20:24:00,29,0,0,1
91,281,64,3,9,0,0,0,0,0,2020-08-26 11:58:00,29,1,0,0
91,281,64,2,9,0,0,0,0,0,2020-08-26 12:03:00,29,1,0,0
91,281,64,2,9,0,0,0,0,0,2020-08-26 12:08:00,29,1,0,0
91,281,64,2,9,0,0,0,0,0,2020-08-26 12:13:00,29,1,0,0
91,281,64,2,9,0,0,0,0,0,2020-08-26 12:18:00,29,1,0,0
92,85265,64,1,24,23,2,3,0,0,2020-08-13 09:17:00,29,0,0,1
92,85265,64,1,24,28,9,3,0,0,2020-08-13 09:22:00,29,0,0,1
92,85265,64,0,24,28,9,3,0,6,2020-08-13 09:27:00,29,0,0,1
92,85265,64,0,24,29,5,3,0,1,2020-08-13 09:32:00,29,0,0,1
92,85265,64,1,24,29,2,3,0,0,2020-08-13 09:37:00,29,0,0,1
93,83609,16,2,23,0,0,0,0,0,2020-09-10 09:06:00,26,0,0,1
93,83609,16,3,23,0,0,0,0,0,2020-09-10 09:11:00,26,0,0,1
93,83609,16,4,23,0,0,0,0,0,2020-09-10 09:16:00,26,0,0,1
93,83609,16,2,24,0,0,0,0,0,2020-09-10 09:21:00,26,0,0,1
93,83609,16,4,24,0,0,0,0,0,2020-09-10 09:26:00,26,0,0,1
94,297,16,47,69,0,5,5,0,0,2023-08-03 08:27:00,9,0,0,1
94,297,16,4,68,0,6,3,0,2,2023-08-03 08:32:00,9,0,0,1
94,297,16,2,69,0,6,2,0,0,2023-08-03 08:37:00,9,0,0,1
94,297,16,1,65,0,6,0,0,2,2023-08-03 08:42:00,9,0,0,1
94,297,16,2,55,0,4,3,0,2,2023-08-03 08:47:00,9,0,0,1
95,297,16,5,43,0,5,2,0,0,2022-06-30 05:56:00,9,0,0,1
95,297,16,10,45,0,5,4,0,1,2022-06-30 06:01:00,9,0,0,1
95,297,16,86,71,0,8,0,0,0,2022-06-30 06:06:00,9,0,0,1
95,297,16,79,74,0,8,1,0,0,2022-06-30 06:11:00,9,0,0,1
95,297,16,23,72,0,3,5,0,0,2022-06-30 06:16:00,9,0,0,1
96,297,16,30,50,0,6,3,0,1,2021-10-07 07:04:00,9,0,0,1
96,297,16,92,71,0,5,4,0,0,2021-10-07 07:09:00,9,0,0,1
96,297,16,75,66,0,9,2,0,0,2021-10-07 07:14:00,9,0,0,1
96,297,16,44,59,0,7,3,0,2,2021-10-07 07:19:00,9,0,0,1
96,297,16,55,58,0,7,3,0,0,2021-10-07 07:24:00,9,0,0,1
97,297,16,36,51,0,4,5,0,1,2023-07-06 01:04:00,9,0,0,1
97,297,16,54,66,0,6,1,0,2,2023-07-06 01:09:00,9,0,0,1
97,297,16,2,37,0,8,1,0,0,2023-07-06 01:14:00,9,0,0,1
97,297,16,50,50,0,3,5,0,1,2023-07-06 01:19:00,9,0,0,1
97,297,16,5,55,0,5,1,0,3,2023-07-06 01:24:00,9,0,0,1
98,26,1024,0,19,0,0,0,0,0,2020-07-09 05:34:00,20,0,0,1
98,26,1024,0,19,0,0,0,0,0,2020-07-09 05:39:00,20,0,0,1
98,26,1024,1,19,0,0,0,0,0,2020-07-09 05:44:00,20,0,0,1
98,26,1024,0,19,0,0,0,0,0,2020-07-09 05:49:00,20,0,0,1
98,26,1024,1,19,0,0,0,0,0,2020-07-09 05:54:00,20,0,0,1
99,85153,64,28,16,0,2,4,0,2,2021-08-12 15:37:00,20,1,0,0
99,85153,64,10,23,0,1,1,0,1,2021-08-12 15:42:00,20,1,0,0
99,85153,64,51,27,0,6,2,0,0,2021-08-12 15:47:00,20,1,0,0
99,85153,64,22,22,0,1,3,0,1,2021-08-12 15:52:00,20,1,0,0
99,85153,64,20,18,40,1,5,0,14,2021-08-12 15:57:00,20,1,0,0
100,281,64,2,9,0,0,0,0,0,2020-09-09 12:34:00,29,1,0,0
100,281,64,3,9,0,0,0,0,0,2020-09-09 12:39:00,29,1,0,0
100,281,64,2,9,0,0,0,0,0,2020-09-09 12:44:00,29,1,0,0
100,281,64,3,9,0,0,0,0,0,2020-09-09 12:49:00,29,1,0,0
100,281,64,2,9,0,0,0,0,0,2020-09-09 12:54:00,29,1,0,0
101,297,16,2,59,0,5,2,0,0,2021-11-21 12:44:00,9,0,0,1
101,297,16,3,51,0,4,2,0,0,2021-11-21 12:49:00,9,0,0,1
101,297,16,2,43,0,7,0,0,0,2021-11-21 12:54:00,9,0,0,1
101,297,16,43,55,0,5,5,0,0,2021-11-21 12:59:00,9,0,0,1
101,297,16,76,65,0,7,1,0,0,2021-11-21 13:04:00,9,0,0,1
102,85153,64,4,32,0,0,0,0,0,2021-03-04 22:17:00,20,1,0,0
102,85153,64,34,31,0,1,1,0,0,2021-03-04 22:22:00,20,1,0,0
102,85153,64,19,25,0,13,2,0,0,2021-03-04 22:27:00,20,1,0,0
102,85153,64,22,28,0,1,2,0,0,2021-03-04 22:32:00,20,1,0,0
102,85153,64,23,34,0,0,0,0,0,2021-03-04 22:37:00,20,1,0,0
103,26,1024,0,5,0,0,0,0,0,2020-07-16 13:32:00,20,0,0,1
103,26,1024,1,5,0,0,0,0,0,2020-07-16 13:37:00,20,0,0,1
103,26,1024,0,5,0,0,0,0,0,2020-07-16 13:42:00,20,0,0,1
103,26,1024,0,5,0,0,0,0,0,2020-07-16 13:47:00,20,0,0,1
103,26,1024,1,5,0,0,1,0,0,2020-07-16 13:52:00,20,0,0,1
104,4,16,2,76,0,0,0,0,0,2020-08-25 18:47:00,20,1,0,0
104,4,16,4,76,0,0,0,0,0,2020-08-25 18:52:00,20,1,0,0
104,4,16,4,76,0,0,0,0,0,2020-08-25 18:57:00,20,1,0,0
104,4,16,3,76,0,0,0,0,0,2020-08-25 19:02:00,20,1,0,0
104,4,16,1,76,0,0,0,0,0,2020-08-25 19:07:00,20,1,0,0
105,21487,64,12,47,11,49,48,0,0,2021-08-13 07:07:00,29,0,0,1
105,21487,64,3,46,0,31,41,0,1,2021-08-13 07:12:00,29,0,0,1
105,21487,64,34,48,0,38,70,2,1,2021-08-13 07:17:00,29,0,0,1
105,21487,64,23,48,2,5,91,1,0,2021-08-13 07:22:00,29,0,0,1
105,21487,64,17,41,0,10,21,0,1,2021-08-13 07:27:00,29,0,0,1
106,21487,64,5,80,0,1,104,0,0,2021-02-17 15:56:00,29,0,0,1
106,21487,64,2,80,0,3,7,0,7,2021-02-17 16:01:00,29,0,0,1
106,21487,64,0,77,0,5,6,0,0,2021-02-17 16:06:00,29,0,0,1
106,21487,64,4,70,0,5,58,0,0,2021-02-17 16:11:00,29,0,0,1
106,21487,64,4,70,0,1,38,0,0,2021-02-17 16:16:00,29,0,0,1
107,297,16,2,66,0,5,4,0,0,2021-08-29 12:34:00,9,0,0,1
107,297,16,5,61,0,2,6,0,0,2021-08-29 12:39:00,9,0,0,1
107,297,16,7,57,0,5,2,0,0,2021-08-29 12:44:00,9,0,0,1
107,297,16,4,57,0,5,3,0,0,2021-08-29 12:49:00,9,0,0,1
107,297,16,5,52,0,4,3,0,0,2021-08-29 12:54:00,9,0,0,1
108,21487,64,68,51,0,18,82,0,1,2021-10-08 07:45:00,29,0,0,1
108,21487,64,41,56,0,33,72,0,2,2021-10-08 07:50:00,29,0,0,1
108,21487,64,15,47,0,19,80,0,1,2021-10-08 07:55:00,29,0,0,1
108,21487,64,38,49,0,7,60,0,3,2021-10-08 08:00:00,29,0,0,1
108,21487,64,21,47,0,3,32,0,1,2021-10-08 08:05:00,29,0,0,1
109,21487,64,16,60,0,2,101,0,0,2021-01-13 17:58:00,29,0,0,1
109,21487,64,13,64,0,6,81,0,0,2021-01-13 18:03:00,29,0,0,1
109,21487,64,2,60,0,5,119,0,0,2021-01-13 18:08:00,29,0,0,1
109,21487,64,1,55,0,1,112,0,0,2021-01-13 18:13:00,29,0,0,1
109,21487,64,2,55,0,2,69,0,0,2021-01-13 18:18:00,29,0,0,1
110,297,16,88,76,0,1,9,1,0,2021-06-06 14:13:00,8,0,0,1
110,297,16,74,72,0,8,2,0,0,2021-06-06 14:18:00,8,0,0,1
110,297,16,15,61,0,8,3,0,0,2021-06-06 14:23:00,8,0,0,1
110,297,16,17,61,0,1,9,0,0,2021-06-06 14:28:00,8,0,0,1
110,297,16,89,60,0,6,2,0,0,2021-06-06 14:33:00,8,0,0,1
111,297,16,42,68,0,4,5,0,0,2021-12-01 23:28:00,9,0,0,1
111,297,16,1,69,0,2,3,0,0,2021-12-01 23:33:00,9,0,0,1
111,297,16,6,56,0,5,2,0,0,2021-12-01 23:38:00,9,0,0,1
111,297,16,2,52,0,6,1,0,0,2021-12-01 23:43:00,9,0,0,1
111,297,16,2,53,0,7,1,0,0,2021-12-01 23:48:00,9,0,0,1
112,85153,64,72,99,0,0,0,0,0,2020-12-04 08:09:00,20,1,0,0
112,85153,64,53,99,0,0,0,0,0,2020-12-04 08:14:00,20,1,0,0
112,85153,64,99,94,0,0,0,0,0,2020-12-04 08:19:00,20,1,0,0
112,85153,64,64,71,0,1,1,0,1,2020-12-04 08:24:00,20,1,0,0
112,85153,64,4,21,0,0,0,0,0,2020-12-04 08:29:00,20,1,0,0
113,293,960,1,53,0,0,0,0,0,2020-09-08 07:53:00,26,0,0,1
113,293,960,0,53,0,0,0,0,0,2020-09-08 07:58:00,26,0,0,1
113,293,960,0,53,0,0,0,0,0,2020-09-08 08:03:00,26,0,0,1
113,293,960,0,53,0,0,0,0,0,2020-09-08 08:08:00,26,0,0,1
113,293,960,0,53,0,0,0,0,0,2020-09-08 08:13:00,26,0,0,1
114,297,16,1,55,0,4,2,0,2,2023-07-27 01:36:00,9,0,0,1
114,297,16,2,46,0,3,2,0,2,2023-07-27 01:41:00,9,0,0,1
114,297,16,2,42,0,6,1,0,0,2023-07-27 01:46:00,9,0,0,1
114,297,16,2,42,0,3,0,0,3,2023-07-27 01:51:00,9,0,0,1
114,297,16,4,43,0,6,2,0,2,2023-07-27 01:56:00,9,0,0,1
115,21487,64,87,60,0,14,83,0,0,2021-03-16 14:50:00,29,0,0,1
115,21487,64,81,79,0,16,57,0,1,2021-03-16 14:55:00,29,0,0,1
115,21487,64,83,92,0,11,13,0,0,2021-03-16 15:00:00,29,0,0,1
115,21487,64,54,96,0,5,10,0,0,2021-03-16 15:05:00,29,0,0,1
115,21487,64,28,94,0,4,5,0,0,2021-03-16 15:10:00,29,0,0,1
116,26,1024,0,21,0,0,0,0,0,2020-07-08 00:37:00,20,0,0,1
116,26,1024,0,21,0,0,0,0,0,2020-07-08 00:42:00,20,0,0,1
116,26,1024,0,21,0,0,0,0,0,2020-07-08 00:47:00,20,0,0,1
116,26,1024,0,21,0,0,0,0,0,2020-07-08 00:52:00,20,0,0,1
116,26,1024,1,21,0,0,0,0,0,2020-07-08 00:57:00,20,0,0,1
117,21671,256,4,72,0,0,0,0,0,2020-08-28 07:59:00,9,0,0,1
117,21671,256,4,72,0,0,0,0,0,2020-08-28 08:04:00,9,0,0,1
117,21671,256,9,73,11,48,7,0,0,2020-08-28 08:09:00,9,0,0,1
117,21671,256,5,73,15,22,20,0,2,2020-08-28 08:14:00,9,0,0,1
117,21671,256,4,72,0,0,0,0,0,2020-08-28 08:19:00,9,0,0,1
118,85153,64,3,33,0,0,0,0,0,2020-08-14 08:25:00,20,1,0,0
118,85153,64,6,39,0,0,0,0,0,2020-08-14 08:30:00,20,1,0,0
118,85153,64,2,41,0,0,0,0,0,2020-08-14 08:35:00,20,1,0,0
118,85153,64,4,43,0,0,0,0,0,2020-08-14 08:40:00,20,1,0,0
118,85153,64,3,46,0,0,0,0,0,2020-08-14 08:45:00,20,1,0,0
119,293,960,0,55,0,1,0,0,0,2020-09-11 21:14:00,27,0,0,1
119,293,960,1,55,0,1,7,0,0,2020-09-11 21:19:00,27,0,0,1
119,293,960,0,55,0,1,4,0,0,2020-09-11 21:24:00,27,0,0,1
119,293,960,0,55,0,1,4,0,0,2020-09-11 21:29:00,27,0,0,1
119,293,960,0,55,0,1,0,0,0,2020-09-11 21:34:00,27,0,0,1
120,2,16,8,48,0,0,0,0,0,2020-08-15 00:23:00,26,0,0,1
120,2,16,9,49,0,0,0,0,0,2020-08-15 00:28:00,26,0,0,1
120,2,16,3,49,0,0,0,0,0,2020-08-15 00:33:00,26,0,0,1
120,2,16,2,49,0,0,0,0,0,2020-08-15 00:38:00,26,0,0,1
120,2,16,4,49,0,0,0,0,0,2020-08-15 00:43:00,26,0,0,1
121,297,16,36,66,0,6,2,0,2,2023-03-15 17:26:00,9,0,0,1
121,297,16,5,66,0,6,0,0,2,2023-03-15 17:31:00,9,0,0,1
121,297,16,6,58,0,6,1,0,1,2023-03-15 17:36:00,9,0,0,1
121,297,16,4,58,0,4,1,0,3,2023-03-15 17:41:00,9,0,0,1
121,297,16,2,56,0,8,0,0,0,2023-03-15 17:46:00,9,0,0,1
122,85153,64,91,99,0,0,0,0,0,2021-06-16 12:00:00,20,1,0,0
122,85153,64,40,99,0,0,0,0,0,2021-06-16 12:05:00,20,1,0,0
122,85153,64,46,39,0,0,0,0,0,2021-06-16 12:10:00,20,1,0,0
122,85153,64,52,47,0,0,0,0,0,2021-06-16 12:15:00,20,1,0,0
122,85153,64,89,74,0,0,0,0,0,2021-06-16 12:20:00,20,1,0,0
123,85153,64,83,89,0,0,0,0,0,2020-12-05 09:11:00,20,1,0,0
123,85153,64,1,95,0,0,0,0,0,2020-12-05 09:16:00,20,1,0,0
123,85153,64,74,98,0,0,0,0,0,2020-12-05 09:21:00,20,1,0,0
123,85153,64,65,99,0,0,0,0,0,2020-12-05 09:26:00,20,1,0,0
123,85153,64,87,93,0,0,0,0,0,2020-12-05 09:31:00,20,1,0,0
124,3,16,4,92,0,0,0,0,0,2020-08-25 15:18:00,20,0,0,1
124,3,16,10,92,0,0,0,0,0,2020-08-25 15:23:00,20,0,0,1
124,3,16,2,92,0,0,0,0,0,2020-08-25 15:28:00,20,0,0,1
124,3,16,3,92,0,0,0,0,0,2020-08-25 15:33:00,20,0,0,1
124,3,16,4,92,0,0,0,0,0,2020-08-25 15:38:00,20,0,0,1
125,297,16,10,65,0,3,4,0,0,2021-02-21 21:16:00,9,0,0,1
125,297,16,2,64,0,5,1,0,0,2021-02-21 21:21:00,9,0,0,1
125,297,16,2,57,0,1,6,0,0,2021-02-21 21:26:00,9,0,0,1
125,297,16,1,58,0,6,0,0,0,2021-02-21 21:31:00,9,0,0,1
125,297,16,6,56,0,4,4,0,0,2021-02-21 21:36:00,9,0,0,1
126,297,16,58,60,0,9,3,0,0,2023-03-12 14:27:00,9,0,0,1
126,297,16,3,58,0,10,0,0,0,2023-03-12 14:32:00,9,0,0,1
126,297,16,3,48,0,2,6,0,3,2023-03-12 14:37:00,9,0,0,1
126,297,16,2,41,0,6,1,0,2,2023-03-12 14:42:00,9,0,0,1
126,297,16,1,42,0,9,0,0,0,2023-03-12 14:47:00,9,0,0,1
127,85153,64,33,29,0,16,1,0,0,2020-09-26 22:21:00,20,1,0,0
127,85153,64,14,24,0,3,3,0,0,2020-09-26 22:26:00,20,1,0,0
127,85153,64,13,32,0,0,0,0,0,2020-09-26 22:31:00,20,1,0,0
127,85153,64,14,31,0,1,1,0,0,2020-09-26 22:36:00,20,1,0,0
127,85153,64,15,46,0,0,0,0,0,2020-09-26 22:41:00,20,1,0,0
128,291,1024,91,20,0,5,0,0,0,2020-09-05 20:09:00,26,0,0,1
128,291,1024,75,20,0,5,4,0,0,2020-09-05 20:14:00,26,0,0,1
128,291,1024,92,21,0,4,6,0,0,2020-09-05 20:19:00,26,0,0,1
128,291,1024,91,21,0,5,0,0,0,2020-09-05 20:24:00,26,0,0,1
128,291,1024,70,21,0,5,4,0,0,2020-09-05 20:29:00,26,0,0,1
129,293,960,0,28,0,1,2,0,0,2020-09-01 19:07:00,26,0,0,1
129,293,960,0,28,0,1,0,0,0,2020-09-01 19:12:00,26,0,0,1
129,293,960,0,28,0,1,0,0,0,2020-09-01 19:17:00,26,0,0,1
129,293,960,1,28,0,1,0,0,0,2020-09-01 19:22:00,26,0,0,1
129,293,960,0,28,0,1,0,0,0,2020-09-01 19:27:00,26,0,0,1
130,21487,64,1,47,0,9,6,0,1,2021-11-13 06:58:00,29,0,0,1
130,21487,64,2,47,0,5,2,0,1,2021-11-13 07:03:00,29,0,0,1
130,21487,64,6,47,0,7,94,1,1,2021-11-13 07:08:00,29,0,0,1
130,21487,64,21,49,0,11,110,0,0,2021-11-13 07:13:00,29,0,0,1
130,21487,64,28,51,0,1,122,0,3,2021-11-13 07:18:00,29,0,0,1
131,297,16,2,70,0,6,3,0,0,2020-11-15 01:21:00,9,0,0,1
131,297,16,1,70,0,2,7,0,0,2020-11-15 01:26:00,9,0,0,1
131,297,16,1,70,0,9,0,0,0,2020-11-15 01:31:00,9,0,0,1
131,297,16,1,61,0,9,0,0,0,2020-11-15 01:36:00,9,0,0,1
131,297,16,2,52,0,0,9,0,0,2020-11-15 01:41:00,9,0,0,1
132,297,16,61,63,0,9,1,0,0,2022-04-22 22:10:00,9,0,0,1
132,297,16,4,58,0,3,3,0,1,2022-04-22 22:15:00,9,0,0,1
132,297,16,30,58,0,7,3,0,0,2022-04-22 22:20:00,9,0,0,1
132,297,16,14,59,0,3,3,0,0,2022-04-22 22:25:00,9,0,0,1
132,297,16,2,59,0,5,3,0,0,2022-04-22 22:30:00,9,0,0,1
133,281,64,2,9,0,0,0,0,0,2020-08-28 06:12:00,29,1,0,0
133,281,64,2,9,0,0,0,0,0,2020-08-28 06:17:00,29,1,0,0
133,281,64,1,9,0,0,0,0,0,2020-08-28 06:22:00,29,1,0,0
133,281,64,2,9,0,0,0,0,0,2020-08-28 06:27:00,29,1,0,0
